NACA 5321                                       
 Alfa =   1.00000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.37655  0.15233 -1.06142
   0.36685  0.15295 -1.07017
   0.35729  0.15349 -1.08011
   0.34787  0.15394 -1.09142
   0.33861  0.15431 -1.10428
   0.32951  0.15461 -1.11884
   0.32059  0.15482 -1.13521
   0.31186  0.15496 -1.15309
   0.30334  0.15503 -1.17293
   0.29502  0.15501 -1.19545
   0.28691  0.15487 -1.21997
   0.27897  0.15461 -1.24542
   0.27118  0.15423 -1.27038
   0.26353  0.15374 -1.29391
   0.25600  0.15314 -1.31534
   0.24860  0.15244 -1.33383
   0.24130  0.15164 -1.34957
   0.23412  0.15073 -1.36202
   0.22704  0.14973 -1.37144
   0.22006  0.14863 -1.37811
   0.21319  0.14744 -1.38142
   0.20642  0.14616 -1.38206
   0.19975  0.14480 -1.38007
   0.19318  0.14335 -1.37524
   0.18673  0.14182 -1.36813
   0.18038  0.14021 -1.35845
   0.17414  0.13853 -1.34673
   0.16801  0.13678 -1.33271
   0.16200  0.13497 -1.31710
   0.15610  0.13309 -1.29914
   0.15033  0.13115 -1.27947
   0.14467  0.12916 -1.25816
   0.13915  0.12712 -1.23512
   0.13375  0.12504 -1.21085
   0.12848  0.12291 -1.18497
   0.12335  0.12075 -1.15803
   0.11834  0.11856 -1.12930
   0.11347  0.11634 -1.10046
   0.10874  0.11410 -1.07041
   0.10414  0.11184 -1.03937
   0.09968  0.10956 -1.00722
   0.09536  0.10728 -0.97484
   0.09117  0.10499 -0.94140
   0.08711  0.10270 -0.90735
   0.08319  0.10041 -0.87339
   0.07940  0.09812 -0.83852
   0.07573  0.09584 -0.80286
   0.07219  0.09356 -0.76760
   0.06878  0.09130 -0.73182
   0.06548  0.08906 -0.69510
   0.06231  0.08682 -0.65881
   0.05925  0.08461 -0.62261
   0.05630  0.08241 -0.58538
   0.05346  0.08023 -0.54840
   0.05073  0.07807 -0.51116
   0.04809  0.07593 -0.47400
   0.04556  0.07381 -0.43607
   0.04312  0.07171 -0.39852
   0.04078  0.06963 -0.36025
   0.03852  0.06758 -0.32327
   0.03636  0.06554 -0.28442
   0.03427  0.06353 -0.24663
   0.03227  0.06154 -0.20809
   0.03035  0.05956 -0.16996
   0.02850  0.05761 -0.13093
   0.02673  0.05568 -0.09209
   0.02502  0.05377 -0.05301
   0.02339  0.05188 -0.01338
   0.02183  0.05001  0.02554
   0.02032  0.04815  0.06528
   0.01889  0.04631  0.10488
   0.01751  0.04449  0.14495
   0.01620  0.04269  0.18376
   0.01494  0.04091  0.22455
   0.01374  0.03914  0.26370
   0.01260  0.03738  0.30480
   0.01151  0.03564  0.34378
   0.01048  0.03392  0.38429
   0.00950  0.03221  0.42501
   0.00857  0.03051  0.46332
   0.00769  0.02883  0.50378
   0.00686  0.02716  0.54285
   0.00608  0.02550  0.58134
   0.00535  0.02386  0.61957
   0.00467  0.02223  0.65685
   0.00404  0.02061  0.69251
   0.00345  0.01900  0.72872
   0.00292  0.01741  0.76254
   0.00242  0.01583  0.79537
   0.00198  0.01426  0.82666
   0.00158  0.01271  0.85583
   0.00123  0.01116  0.88325
   0.00092  0.00963  0.90833
   0.00066  0.00812  0.93055
   0.00044  0.00662  0.95020
   0.00027  0.00513  0.96731
   0.00014  0.00366  0.98080
   0.00005  0.00220  0.99101
   0.00001  0.00076  0.99764
   0.00000 -0.00066  0.99977
   0.00005 -0.00209  0.99878
   0.00013 -0.00352  0.99307
   0.00027 -0.00496  0.98220
   0.00045 -0.00641  0.96713
   0.00069 -0.00785  0.94694
   0.00098 -0.00929  0.91968
   0.00133 -0.01073  0.88808
   0.00173 -0.01217  0.85088
   0.00220 -0.01359  0.80752
   0.00273 -0.01501  0.75916
   0.00332 -0.01642  0.70617
   0.00398 -0.01781  0.64915
   0.00470 -0.01918  0.58907
   0.00548 -0.02054  0.52511
   0.00633 -0.02187  0.46066
   0.00725 -0.02318  0.39507
   0.00823 -0.02446  0.32979
   0.00928 -0.02572  0.26625
   0.01038 -0.02695  0.20407
   0.01155 -0.02815  0.14463
   0.01278 -0.02933  0.08688
   0.01408 -0.03047  0.03490
   0.01543 -0.03158 -0.01580
   0.01684 -0.03267 -0.06194
   0.01831 -0.03372 -0.10422
   0.01984 -0.03475 -0.14230
   0.02142 -0.03574 -0.17728
   0.02306 -0.03671 -0.20774
   0.02477 -0.03765 -0.23595
   0.02653 -0.03856 -0.26017
   0.02835 -0.03944 -0.28163
   0.03023 -0.04030 -0.29980
   0.03217 -0.04114 -0.31658
   0.03418 -0.04195 -0.32921
   0.03625 -0.04273 -0.34109
   0.03838 -0.04349 -0.34976
   0.04059 -0.04423 -0.35710
   0.04287 -0.04495 -0.36270
   0.04522 -0.04565 -0.36635
   0.04765 -0.04632 -0.36911
   0.05016 -0.04697 -0.37027
   0.05276 -0.04760 -0.36996
   0.05545 -0.04821 -0.36890
   0.05823 -0.04880 -0.36690
   0.06111 -0.04937 -0.36368
   0.06410 -0.04992 -0.35953
   0.06720 -0.05045 -0.35491
   0.07042 -0.05096 -0.34935
   0.07376 -0.05145 -0.34345
   0.07724 -0.05192 -0.33637
   0.08086 -0.05237 -0.32925
   0.08463 -0.05279 -0.32140
   0.08856 -0.05320 -0.31305
   0.09268 -0.05358 -0.30412
   0.09697 -0.05394 -0.29497
   0.10147 -0.05428 -0.28543
   0.10619 -0.05459 -0.27549
   0.11114 -0.05487 -0.26536
   0.11633 -0.05513 -0.25477
   0.12180 -0.05537 -0.24413
   0.12754 -0.05557 -0.23312
   0.13360 -0.05574 -0.22194
   0.13999 -0.05589 -0.21064
   0.14672 -0.05600 -0.19916
   0.15382 -0.05608 -0.18771
   0.16132 -0.05613 -0.17621
   0.16922 -0.05614 -0.16478
   0.17754 -0.05613 -0.15344
   0.18629 -0.05608 -0.14230
   0.19548 -0.05601 -0.13145
   0.20509 -0.05591 -0.12091
   0.21511 -0.05579 -0.11081
   0.22550 -0.05566 -0.10146
   0.23621 -0.05553 -0.09279
   0.24718 -0.05539 -0.08511
   0.25834 -0.05527 -0.07855
   0.26964 -0.05517 -0.07333
   0.28102 -0.05509 -0.06983
   0.29246 -0.05504 -0.06821
   0.30391 -0.05502 -0.06957
   0.31537 -0.05496 -0.07123
   0.32684 -0.05483 -0.07222
   0.33834 -0.05462 -0.07251
   0.34989 -0.05436 -0.07201
   0.36150 -0.05403 -0.07055
   0.37317 -0.05365 -0.06840
   0.38491 -0.05321 -0.06547
   0.39672 -0.05272 -0.06198
   0.40861 -0.05218 -0.05791
   0.42058 -0.05158 -0.05356
   0.43262 -0.05095 -0.04871
   0.44474 -0.05027 -0.04355
   0.45693 -0.04954 -0.03807
   0.46920 -0.04878 -0.03247
   0.48154 -0.04798 -0.02663
   0.49395 -0.04714 -0.02062
   0.50643 -0.04628 -0.01466
   0.51898 -0.04537 -0.00862
   0.53159 -0.04444 -0.00269
   0.54426 -0.04349  0.00323
   0.55698 -0.04250  0.00924
   0.56976 -0.04150  0.01514
   0.58259 -0.04047  0.02100
   0.59547 -0.03942  0.02650
   0.60840 -0.03835  0.03205
   0.62136 -0.03726  0.03715
   0.63437 -0.03616  0.04208
   0.64740 -0.03504  0.04697
   0.66047 -0.03391  0.05140
   0.67356 -0.03277  0.05569
   0.68667 -0.03162  0.05973
   0.69979 -0.03046  0.06356
   0.71293 -0.02930  0.06719
   0.72606 -0.02812  0.07063
   0.73920 -0.02694  0.07398
   0.75232 -0.02576  0.07709
   0.76543 -0.02457  0.07992
   0.77850 -0.02338  0.08253
   0.79153 -0.02219  0.08496
   0.80449 -0.02100  0.08717
   0.81739 -0.01981  0.08925
   0.83018 -0.01863  0.09116
   0.84285 -0.01745  0.09292
   0.85537 -0.01629  0.09452
   0.86771 -0.01513  0.09600
   0.87982 -0.01399  0.09734
   0.89168 -0.01286  0.09852
   0.90324 -0.01176  0.09958
   0.91445 -0.01068  0.10054
   0.92529 -0.00964  0.10136
   0.93570 -0.00863  0.10214
   0.94567 -0.00765  0.10283
   0.95517 -0.00672  0.10345
   0.96419 -0.00582  0.10400
   0.97272 -0.00497  0.10450
   0.98077 -0.00416  0.10495
   0.98835 -0.00339  0.10537
   0.99548 -0.00267  0.10576
   1.00000 -0.00221  0.10608
